"Elem_name"	"ion_state"	"Wl"	"Ei"	"Ek"	"Ak"	"gi"	"gk"
"Fe"	"II"	164.176	1.04046986	8.5923636	1.8e+08	6	4
"Fe"	"II"	164.219	3.89161339	11.4415681	3.4e+07	6	8
"Fe"	"II"	164.243	2.27642922	9.8252426	3e+07	4	4
"Fe"	"II"	164.25	2.27642922	9.8249371	4.4e+07	4	4
"Fe"	"II"	164.344	3.8891925	11.4333753	8e+06	2	4
"Fe"	"II"	164.358	0.30129858	7.8448498	4.4e+07	8	6
"Fe"	"II"	164.476	3.90341906	11.4415681	5e+06	8	8
"Fe"	"II"	164.57	5.5107139	13.0445113	6800000	8	10
"Fe"	"II"	164.618	1.07624119	8.6078527	1.4e+08	4	2
"Fe"	"II"	164.716	1.04046986	8.567609	5e+07	6	6
"Fe"	"II"	164.754	3.96737644	11.4927646	9e+07	8	6
"Fe"	"II"	164.756	5.54876624	13.0740788	9e+06	8	8
"Fe"	"II"	164.776	3.90341906	11.4278331	1.6e+07	8	10
"Fe"	"II"	164.788	5.48413599	13.0079946	9e+06	10	10
"Fe"	"II"	164.839	5.55260578	13.0740788	6e+06	6	8
"Fe"	"II"	164.906	5.48413599	13.0026236	3300000	10	8
"Fe"	"II"	164.932	5.48413599	13.0014086	8e+07	10	12
"Fe"	"II"	164.943	0.35186476	7.8686738	5.1e+07	6	4
"Fe"	"II"	164.958	1.07624119	8.5923636	9e+07	4	4
"Fe"	"II"	165.053	5.58476799	13.0965456	4300000	4	6
"Fe"	"II"	165.07	1.09686139	8.6078527	1.4e+08	2	2
"Fe"	"II"	165.15	5.5891955	13.0965456	1.2e+07	6	6
"Fe"	"II"	165.161	5.5107139	13.0175819	4e+06	8	8
"Fe"	"II"	165.161	3.9441623	11.4510101	3.5e+07	6	4
"Fe"	"II"	165.34	2.27642922	9.7751463	5.5e+07	4	2
"Fe"	"II"	165.38	5.54876624	13.045693	1.1e+07	8	8
"Fe"	"II"	165.406	5.54876624	13.0445113	8e+07	8	10
"Fe"	"II"	165.411	1.09686139	8.5923636	1.4e+07	2	4
"Fe"	"II"	165.426	0.23217279	7.7269984	1900000	10	8
"Fe"	"II"	165.448	0.38651921	7.8803734	7.1e+07	4	2
"Fe"	"II"	165.491	5.5107139	13.0026236	1e+07	8	8
"Fe"	"II"	165.502	1.07624119	8.567609	5e+06	4	6
"Fe"	"II"	165.55	3.9441623	11.4333753	1.2e+08	6	4
"Fe"	"II"	165.559	5.54876624	13.0375699	5e+06	8	10
"Fe"	"II"	165.614	5.5107139	12.9970358	3100000	8	6
"Fe"	"II"	165.635	5.54876624	13.0341827	6e+06	8	6
"Fe"	"II"	165.646	5.5891955	13.0740788	9e+07	6	8
"Fe"	"II"	165.671	5.48413599	12.9679155	2.6e+07	10	12
"Fe"	"II"	165.675	2.34166141	9.8252426	6400000	2	4
"Fe"	"II"	165.682	2.34166141	9.8249371	1e+07	2	4
"Fe"	"II"	165.719	5.55260578	13.0341827	1.1e+07	6	6
"Fe"	"II"	165.725	5.61522263	13.0965456	9e+07	4	6
"Fe"	"II"	165.754	3.96737644	11.4474493	4e+06	8	6
"Fe"	"II"	165.754	2.27642922	9.7564232	5.5e+07	4	6
"Fe"	"II"	165.859	5.5107139	12.985988	2.3e+07	8	6
"Fe"	"II"	165.877	0.23217279	7.7066254	2e+07	10	10
"Fe"	"II"	165.893	5.22157443	12.6953327	3e+06	10	8
"Fe"	"II"	165.933	5.25709365	12.7290536	3.6e+07	4	2
"Fe"	"II"	165.948	0.30129858	7.7725538	8e+07	8	6
"Fe"	"II"	166.039	5.26187092	12.7290536	4e+07	2	2
"Fe"	"II"	166.089	5.24885175	12.7137971	4.2e+07	6	4
"Fe"	"II"	166.132	0.23217279	7.6951447	1e+06	10	8
"Fe"	"II"	166.151	5.58476799	13.0468933	1.6e+07	4	4
"Fe"	"II"	166.229	5.23672772	12.6953327	2400000	8	8
"Fe"	"II"	166.243	4.47910423	11.9371037	5.8e+07	4	6
"Fe"	"II"	166.272	5.25709365	12.7137971	2.8e+07	4	4
"Fe"	"II"	166.322	0.35186476	7.8063198	6.7e+07	6	4
"Fe"	"II"	166.336	5.54876624	13.0026236	4400000	8	8
"Fe"	"II"	166.349	5.54876624	13.0020396	5e+06	8	10
"Fe"	"II"	166.37	0.35186476	7.8041909	1e+06	6	8
"Fe"	"II"	166.379	5.26187092	12.7137971	4500000	2	4
"Fe"	"II"	166.379	4.49479059	11.9466897	6.2e+07	6	8
"Fe"	"II"	166.394	5.82322475	13.2744861	1.8e+07	6	4
"Fe"	"II"	166.397	5.23672772	12.6878163	4.7e+07	8	6
"Fe"	"II"	166.422	5.55260578	13.0026236	2900000	6	8
"Fe"	"II"	166.435	5.58476799	13.0341827	6e+06	4	6
"Fe"	"II"	166.534	5.5891955	13.0341827	4100000	6	6
"Fe"	"II"	166.55	5.58476799	13.0290363	4.3e+07	4	2
"Fe"	"II"	166.594	4.49479059	11.9371037	4200000	6	6
"Fe"	"II"	166.669	5.24885175	12.6878163	2e+07	6	6
"Fe"	"II"	166.791	2.34166141	9.7751463	9e+07	2	2
"Fe"	"II"	166.888	5.55260578	12.9818165	5e+06	6	8
"Fe"	"II"	166.9	5.22157443	12.6502274	5.3e+07	10	8
"Fe"	"II"	166.947	5.82322475	13.2497908	9e+06	6	6
"Fe"	"II"	166.966	0.30129858	7.7269984	2400000	8	8
"Fe"	"II"	167.075	0.23217279	7.6530572	1.1e+08	10	8
"Fe"	"II"	167.079	0.35186476	7.7725538	9e+06	6	6
"Fe"	"II"	167.099	0.38651921	7.8063198	1.4e+07	4	4
"Fe"	"II"	167.143	5.82322475	13.2411006	3.1e+07	6	6
"Fe"	"II"	167.241	5.23672772	12.6502274	1.3e+07	8	8
"Fe"	"II"	167.262	5.87558748	13.288142	4.9e+07	4	2
"Fe"	"II"	167.347	1.96448604	9.373317	2e+08	10	8
"Fe"	"II"	167.402	5.28894824	12.6953327	3200000	8	8
"Fe"	"II"	167.419	5.20337749	12.6090094	6e+07	12	10
"Fe"	"II"	167.426	0.30129858	7.7066254	1.1e+07	8	10
"Fe"	"II"	167.472	0.38651921	7.789812	9e+07	4	2
"Fe"	"II"	167.613	5.5107139	12.9077394	1e+07	8	8
"Fe"	"II"	167.686	0.30129858	7.6951447	6800000	8	8
"Fe"	"II"	167.784	2.34166141	9.7311656	5.2e+07	2	4
"Fe"	"II"	167.831	5.22157443	12.6090094	5e+06	10	10
"Fe"	"II"	167.926	5.90488507	13.288142	1.1e+07	2	2
"Fe"	"II"	167.938	2.02954815	9.4122703	1.9e+08	8	6
"Fe"	"II"	167.95	1.67061856	9.052853	1e+07	6	8
"Fe"	"II"	168.111	0.35186476	7.7269984	6e+06	6	8
"Fe"	"II"	168.132	5.87558748	13.2497908	2600000	4	6
"Fe"	"II"	168.207	5.48413599	12.8550633	1e+07	10	10
"Fe"	"II"	168.237	5.90488507	13.2744861	3e+07	2	4
"Fe"	"II"	168.331	5.87558748	13.2411006	1.7e+07	4	6
"Fe"	"II"	168.401	2.27642922	9.6388708	8e+06	4	6
"Fe"	"II"	168.445	5.604888	12.9653902	2.4e+07	2	4
"Fe"	"II"	168.568	5.55260578	12.9077394	1.5e+07	6	8
"Fe"	"II"	168.595	0.35186476	7.7058106	2.1e+07	6	6
"Fe"	"II"	168.646	0.30129858	7.6530572	1.5e+07	8	8
"Fe"	"II"	168.669	0.35186476	7.7025932	1.5e+07	6	4
"Fe"	"II"	168.816	5.5107139	12.8550633	2.6e+07	8	10
"Fe"	"II"	168.829	2.02954815	9.373317	7e+06	8	8
"Fe"	"II"	168.84	0.35186476	7.6951447	2500000	6	8
"Fe"	"II"	168.983	1.67061856	9.0076893	2e+07	6	8
"Fe"	"II"	169.076	1.67061856	9.0036704	2.9e+07	6	6
"Fe"	"II"	169.127	0.38651921	7.7173363	2.6e+07	4	4
"Fe"	"II"	169.218	5.36090398	12.6878163	1.3e+07	6	6
"Fe"	"II"	169.348	1.67061856	8.9918996	2e+07	6	4
"Fe"	"II"	169.36	5.40831276	12.7290536	2.8e+07	4	2
"Fe"	"II"	169.376	5.28894824	12.6090094	2e+07	8	10
"Fe"	"II"	169.394	0.38651921	7.7058106	8e+06	4	6
"Fe"	"II"	169.646	1.6952613	9.0036704	9e+06	4	6
"Fe"	"II"	169.68	0.23217279	7.5391368	1.7e+07	10	10
"Fe"	"II"	169.714	5.40831276	12.7137971	1.5e+07	4	4
"Fe"	"II"	169.844	1.67061856	8.9705104	4600000	6	8
"Fe"	"II"	169.92	1.6952613	8.9918996	3.2e+07	4	4
"Fe"	"II"	169.992	4.49479059	11.788336	2900000	6	8
"Fe"	"II"	170.09	5.36090398	12.6502274	1e+07	6	8
"Fe"	"II"	170.194	1.6952613	8.9801352	7e+07	4	2
"Fe"	"II"	170.205	0.23217279	7.5165973	1e+08	10	12
"Fe"	"II"	170.274	2.54377802	9.8252426	1.8e+07	6	4
"Fe"	"II"	170.281	2.54377802	9.8249371	2.8e+07	6	4
"Fe"	"II"	170.304	5.5107139	12.7908695	1.1e+07	8	10
"Fe"	"II"	170.308	6.2086229	13.4886264	9e+06	4	2
"Fe"	"II"	170.32	5.40831276	12.6878163	5e+06	4	6
"Fe"	"II"	170.373	1.67061856	8.9478161	6e+06	6	4
"Fe"	"II"	170.464	0.30129858	7.574617	9e+06	8	6
"Fe"	"II"	170.485	5.5107139	12.7831241	5e+06	8	8
"Fe"	"II"	170.544	6.2169162	13.4868634	3700000	6	4
"Fe"	"II"	170.74	1.67061856	8.932201	3.9e+07	6	4
"Fe"	"II"	170.767	0.30129858	7.5617273	2e+06	8	10
"Fe"	"II"	170.824	1.6952613	8.9532696	4.5e+07	4	2
"Fe"	"II"	170.862	0.30129858	7.5576776	2e+07	8	8
"Fe"	"II"	170.955	0.35186476	7.6042922	9e+06	6	4
"Fe"	"II"	170.969	1.67061856	8.9224918	8e+07	6	6
"Fe"	"II"	171.2	5.54876624	12.7908695	2e+06	8	10
"Fe"	"II"	171.3	0.30129858	7.5391368	7.1e+07	8	10
"Fe"	"II"	171.375	6.22249688	13.4571796	2500000	8	6
"Fe"	"II"	171.503	1.72398297	8.9532696	4.5e+07	2	2
"Fe"	"II"	171.552	1.6952613	8.9224918	5.1e+07	4	6
"Fe"	"II"	171.658	0.35186476	7.574617	3100000	6	6
"Fe"	"II"	171.677	5.54876624	12.7707022	5e+06	8	6
"Fe"	"II"	171.81	0.35186476	7.5682105	1.4e+07	6	6
"Fe"	"II"	171.898	2.54377802	9.7564232	2.6e+07	6	6
"Fe"	"II"	171.933	5.48413599	12.6953327	5.1e+07	10	8
"Fe"	"II"	172.004	1.72398297	8.932201	6e+07	2	4
"Fe"	"II"	172.043	1.96448604	9.1710815	1400000	10	12
"Fe"	"II"	172.061	0.35186476	7.5576776	5.9e+07	6	8
"Fe"	"II"	172.193	5.58476799	12.7850548	2.1e+07	4	4
"Fe"	"II"	172.238	5.604888	12.8033198	1.8e+07	2	2
"Fe"	"II"	172.243	0.9863338	8.184541	3500000	8	10
"Fe"	"II"	172.27	5.54876624	12.7458673	5.1e+07	8	6
"Fe"	"II"	172.299	5.5891955	12.7850548	6.1e+07	6	4
"Fe"	"II"	172.362	5.55260578	12.7458673	2.5e+07	6	6
"Fe"	"II"	172.457	1.04046986	8.2297382	3900000	6	8
"Fe"	"II"	172.485	0.38651921	7.574617	2.5e+07	4	6
"Fe"	"II"	172.485	5.61522263	12.8033198	7.5e+07	4	2
"Fe"	"II"	172.497	0.30129858	7.4889348	1e+07	8	6
"Fe"	"II"	172.502	2.54377802	9.7311656	1.3e+07	6	4
"Fe"	"II"	172.569	5.5107139	12.6953327	3.3e+07	8	8
"Fe"	"II"	172.584	6.22249688	13.4064786	2900000	8	6
"Fe"	"II"	172.598	2.64185518	9.8252426	1.5e+07	4	4
"Fe"	"II"	172.606	2.64185518	9.8249371	2.2e+07	4	4
"Fe"	"II"	172.639	0.38651921	7.5682105	3.2e+07	4	6
"Fe"	"II"	172.676	5.604888	12.7850548	1e+07	2	4
"Fe"	"II"	172.692	1.96448604	9.1439928	2800000	10	10
"Fe"	"II"	172.694	5.82322475	13.0026236	6e+06	6	8
"Fe"	"II"	172.794	5.82322475	12.9985021	1.5e+07	6	4
"Fe"	"II"	172.889	5.87558748	13.0468933	7e+06	4	4
"Fe"	"II"	173.095	5.82322475	12.985988	1.4e+07	6	6
"Fe"	"II"	173.134	1.96448604	9.1256755	6100000	10	12
"Fe"	"II"	173.188	0.9863338	8.1452725	2800000	8	10
"Fe"	"II"	173.196	5.87558748	13.0341827	1.2e+07	4	6
"Fe"	"II"	173.307	3.24468891	10.3987045	1500000	12	10
"Fe"	"II"	173.32	5.87558748	13.0290363	1.5e+07	4	2
"Fe"	"II"	173.338	2.34166141	9.494392	2.5e+07	2	2
"Fe"	"II"	173.549	2.54377802	9.6878034	1.1e+07	6	8
"Fe"	"II"	173.581	5.55260578	12.6953327	7e+06	6	8
"Fe"	"II"	173.721	6.21873433	13.3556868	5e+06	10	12
"Fe"	"II"	173.81	2.64185518	9.7751463	2.3e+07	4	2
"Fe"	"II"	173.954	6.22249688	13.3498919	6e+06	8	10
"Fe"	"II"	174.255	6.2169162	13.3320021	6e+06	6	8
"Fe"	"II"	174.272	2.02954815	9.1439928	1.7e+07	8	10
"Fe"	"II"	174.682	1.96448604	9.0622072	1.21e+08	10	10
"Fe"	"II"	174.694	2.34166141	9.4388507	2e+07	2	4
"Fe"	"II"	174.889	2.64185518	9.7311656	2.2e+07	4	4
"Fe"	"II"	174.936	6.48435	13.5717654	3.4e+08	6	8
"Fe"	"II"	174.96	6.48435	13.5707684	8.1e+08	6	6
"Fe"	"II"	174.978	6.48435	13.5700574	1.28e+09	6	4
"Fe"	"II"	175.585	3.26732671	10.328532	2200000	10	8
"Fe"	"II"	175.618	6.2086229	13.2685325	2200000	4	6
"Fe"	"II"	175.774	6.5194425	13.5730536	7.9e+08	8	10
"Fe"	"II"	175.806	6.5194425	13.5717654	7.7e+08	8	8
"Fe"	"II"	176.137	2.02954815	9.0686191	1.42e+08	8	8
"Fe"	"II"	176.298	2.02954815	9.0622072	1700000	8	10
"Fe"	"II"	176.412	2.02954815	9.0576548	1.6e+07	8	6
"Fe"	"II"	176.532	2.02954815	9.052853	3200000	8	8
"Fe"	"II"	176.927	6.5669685	13.5746023	1.26e+09	10	12
"Fe"	"II"	176.966	6.5669685	13.5730536	4.5e+08	10	10
"Fe"	"II"	176.999	6.5669685	13.5717654	1.1e+08	10	8
"Fe"	"II"	177.189	6.72393597	13.7211983	1.1e+07	12	12
"Fe"	"II"	177.196	2.64185518	9.6388708	7e+06	4	6
"Fe"	"II"	177.251	1.96448604	8.9593142	6.5e+07	10	12
"Fe"	"II"	177.319	6.72907574	13.7211983	1.6e+07	10	12
"Fe"	"II"	177.346	6.72907574	13.7201769	2.8e+07	10	10
"Fe"	"II"	177.399	6.72932284	13.7183314	3.3e+07	6	4
"Fe"	"II"	177.642	6.72932284	13.708754	4.2e+07	6	6
"Fe"	"II"	177.665	1.96448604	8.9430267	6500000	10	10
"Fe"	"II"	177.666	6.7302635	13.708754	3.1e+07	8	6
"Fe"	"II"	177.79	2.27642922	9.2500722	9e+06	4	6
"Fe"	"II"	177.95	6.72907574	13.6964229	7e+07	10	8
"Fe"	"II"	177.981	6.7302635	13.6964229	4.1e+07	8	8
"Fe"	"II"	178.125	6.72907574	13.6895752	1.5e+08	10	8
"Fe"	"II"	178.134	2.27642922	9.2365863	2e+07	4	4
"Fe"	"II"	178.154	6.72932284	13.6887084	3.6e+08	6	4
"Fe"	"II"	178.202	6.72393597	13.681458	2e+08	12	14
"Fe"	"II"	178.523	6.72932284	13.6743089	2.8e+07	6	6
"Fe"	"II"	178.528	2.8910183	9.8358352	1.09e+09	6	8
"Fe"	"II"	178.548	6.7302635	13.6743089	2.7e+08	8	6
"Fe"	"II"	178.657	6.72907574	13.6688867	1.3e+07	10	12
"Fe"	"II"	178.676	2.8910183	9.8300771	1.1e+09	6	6
"Fe"	"II"	178.781	6.72393597	13.6589094	3.2e+08	12	10
"Fe"	"II"	178.8	2.8910183	9.8252426	6.6e+08	6	4
"Fe"	"II"	178.808	2.8910183	9.8249371	4.4e+08	6	4
"Fe"	"II"	178.914	6.72907574	13.6589094	3e+07	10	10
"Fe"	"II"	178.983	6.72907574	13.6562198	9e+07	10	8
"Fe"	"II"	178.989	6.72932284	13.6562198	3100000	6	8
"Fe"	"II"	179.014	6.7302635	13.6562198	1.9e+07	8	8
"Fe"	"II"	179.099	5.82322475	12.7458673	3e+06	6	6
"Fe"	"II"	179.337	2.02954815	8.9430267	5.7e+07	8	10
"Fe"	"II"	179.377	6.72393597	13.6358609	6e+06	12	12
"Fe"	"II"	179.441	5.87558748	12.7850548	6e+06	4	4
"Fe"	"II"	179.511	6.72907574	13.6358609	7e+07	10	12
"Fe"	"II"	179.557	6.7302635	13.6352538	7e+06	8	8
"Fe"	"II"	179.561	6.72393597	13.6287933	1400000	12	14
"Fe"	"II"	179.597	6.72393597	13.6273745	5e+06	12	10
"Fe"	"II"	179.728	5.90488507	12.8033198	9e+06	2	2
"Fe"	"II"	179.732	6.72907574	13.6273745	1700000	10	10
"Fe"	"II"	179.763	6.7302635	13.6273745	8e+06	8	10
"Fe"	"II"	179.816	2.54377802	9.4388507	1e+08	6	4
"Fe"	"II"	179.819	2.34166141	9.2365863	1.5e+07	2	4
"Fe"	"II"	179.964	6.7302635	13.6196626	8e+06	8	10
"Fe"	"II"	179.978	6.72393597	13.6127714	3e+07	12	12
"Fe"	"II"	180.083	6.72393597	13.6087832	1300000	12	12
"Fe"	"II"	180.113	6.72907574	13.6127714	8e+06	10	12
"Fe"	"II"	180.205	5.90488507	12.7850548	3900000	2	4
"Fe"	"II"	180.217	6.72907574	13.6087832	2.9e+07	10	12
"Fe"	"II"	180.354	3.90341906	10.7779047	6800000	8	8
"Fe"	"II"	180.417	5.82322475	12.6953327	8e+06	6	8
"Fe"	"II"	180.465	5.87558748	12.7458673	6e+06	4	6
"Fe"	"II"	180.546	6.72393597	13.5911111	2.6e+07	12	14
"Fe"	"II"	180.572	3.89161339	10.7578131	4700000	6	6
"Fe"	"II"	180.838	6.72907574	13.5851518	4100000	10	8
"Fe"	"II"	180.845	6.72932284	13.5851518	2.8e+07	6	8
"Fe"	"II"	180.932	2.64185518	9.494392	1.7e+08	4	2
"Fe"	"II"	180.994	6.21873433	13.068899	2200000	10	10
"Fe"	"II"	181.541	2.54377802	9.373317	1.7e+07	6	8
"Fe"	"II"	181.577	1.04046986	7.8686738	3300000	6	4
"Fe"	"II"	181.609	5.82322475	12.6502274	1700000	6	8
"Fe"	"II"	181.852	0.9863338	7.8041909	5700000	8	8
"Fe"	"II"	181.964	3.9441623	10.7578131	4100000	6	6
"Fe"	"II"	182.048	3.96737644	10.7779047	3500000	8	8
"Fe"	"II"	182.092	6.72393597	13.532827	1600000	12	14
"Fe"	"II"	182.214	1.04046986	7.8448498	4300000	6	6
"Fe"	"II"	182.22	1.07624119	7.8803734	6e+06	4	2
"Fe"	"II"	182.387	2.27642922	9.0742936	1.8e+07	4	4
"Fe"	"II"	182.393	2.27642922	9.074071	2.4e+07	4	2
"Fe"	"II"	182.498	2.57958587	9.373317	1700000	10	8
"Fe"	"II"	182.533	1.07624119	7.8686738	3700000	4	4
"Fe"	"II"	182.688	5.56875734	12.3554292	1500000	8	10
"Fe"	"II"	182.722	6.72932284	13.5147266	1.6e+07	6	4
"Fe"	"II"	182.834	2.27642922	9.0576548	2300000	4	6
"Fe"	"II"	182.886	1.96448604	8.7438237	3e+06	10	8
"Fe"	"II"	182.985	6.7302635	13.5059231	8e+06	8	6
"Fe"	"II"	183.026	6.5194425	13.2935582	5.2e+08	8	10
"Fe"	"II"	183.04	6.72907574	13.5027013	2700000	10	8
"Fe"	"II"	183.046	6.72932284	13.5027013	5e+08	6	8
"Fe"	"II"	183.072	6.7302635	13.5027013	7e+07	8	8
"Fe"	"II"	183.089	1.09686139	7.8686738	3400000	2	4
"Fe"	"II"	183.127	2.64185518	9.4122703	2.6e+07	4	6
"Fe"	"II"	183.166	6.72907574	13.4980302	7e+07	10	10
"Fe"	"II"	183.175	1.07624119	7.8448498	3100000	4	6
"Fe"	"II"	183.198	6.7302635	13.4980302	4.6e+08	8	10
"Fe"	"II"	183.225	6.72393597	13.4906971	5e+07	12	12
"Fe"	"II"	183.475	6.72932284	13.4868634	2.6e+07	6	4
"Fe"	"II"	183.496	6.72393597	13.480698	4.5e+08	12	14
"Fe"	"II"	183.542	3.96737644	10.7224709	4.4e+07	8	8
"Fe"	"II"	183.587	1.96448604	8.7179023	2.2e+07	10	10
"Fe"	"II"	183.975	6.48435	13.2235251	2.9e+07	6	6
"Fe"	"II"	183.981	6.72932284	13.4683012	4.2e+08	6	6
"Fe"	"II"	184	6.7302635	13.4685339	3e+08	8	8
"Fe"	"II"	184.03	6.72393597	13.4610958	6e+06	12	10
"Fe"	"II"	184.155	2.34166141	9.0742936	3800000	2	4
"Fe"	"II"	184.16	2.34166141	9.074071	3.1e+07	2	2
"Fe"	"II"	184.169	1.04046986	7.7725538	5e+06	6	6
"Fe"	"II"	184.171	6.72907574	13.4610958	2.8e+08	10	10
"Fe"	"II"	184.203	6.7302635	13.4610958	4.2e+07	8	10
"Fe"	"II"	184.224	1.07624119	7.8063198	3e+06	4	4
"Fe"	"II"	184.285	6.72932284	13.4571796	8e+06	6	6
"Fe"	"II"	184.311	6.7302635	13.4571796	3.4e+07	8	6
"Fe"	"II"	184.32	6.5194425	13.2459994	4.3e+07	8	8
"Fe"	"II"	184.326	6.72393597	13.4502865	2.3e+08	12	12
"Fe"	"II"	184.349	6.72907574	13.454597	3e+07	10	8
"Fe"	"II"	184.356	6.72932284	13.454597	5e+06	6	8
"Fe"	"II"	184.381	6.7302635	13.454597	3.6e+07	8	8
"Fe"	"II"	184.431	6.48435	13.2068727	8e+06	6	8
"Fe"	"II"	184.467	6.72907574	13.4502865	2.3e+07	10	12
"Fe"	"II"	184.658	2.02954815	8.7438237	2.2e+07	8	8
"Fe"	"II"	184.824	6.48435	13.1925791	4.7e+08	6	6
"Fe"	"II"	184.877	2.54377802	9.2500722	4.9e+07	6	6
"Fe"	"II"	184.938	6.5194425	13.2235251	2.4e+07	8	6
"Fe"	"II"	185.152	1.07624119	7.7725538	3100000	4	6
"Fe"	"II"	185.235	6.72393597	13.4172719	6e+07	12	10
"Fe"	"II"	185.242	5.56875734	12.2618625	1e+07	8	8
"Fe"	"II"	185.303	6.72907574	13.4199721	2.8e+07	10	8
"Fe"	"II"	185.31	6.72932284	13.4199721	1400000	6	8
"Fe"	"II"	185.336	6.7302635	13.4199721	8e+06	8	8
"Fe"	"II"	185.378	6.72907574	13.4172719	1.6e+07	10	10
"Fe"	"II"	185.399	6.5194425	13.2068727	4e+07	8	8
"Fe"	"II"	185.41	6.7302635	13.4172719	2500000	8	10
"Fe"	"II"	185.466	6.5194425	13.2044447	8e+06	8	10
"Fe"	"II"	185.632	6.5669685	13.2459994	6.3e+08	10	8
"Fe"	"II"	185.796	6.5194425	13.1925791	8.3e+08	8	6
"Fe"	"II"	185.975	0.9863338	7.6530572	1.1e+07	8	8
"Fe"	"II"	186.005	1.96448604	8.6301144	7e+07	10	8
"Fe"	"II"	186.465	2.52186911	9.1710815	1.6e+07	12	12
"Fe"	"II"	186.475	2.52186911	9.1707197	5.5e+07	12	14
"Fe"	"II"	186.521	6.72907574	13.3762669	1e+07	10	8
"Fe"	"II"	186.555	6.7302635	13.3762669	5e+06	8	8
"Fe"	"II"	186.726	6.5669685	13.2068727	1.3e+07	10	8
"Fe"	"II"	186.794	6.5669685	13.2044447	5e+07	10	10
"Fe"	"II"	186.955	6.72393597	13.3556868	2.2e+08	12	12
"Fe"	"II"	186.976	3.76769941	10.3987045	4700000	10	10
"Fe"	"II"	187.061	3.19725263	9.8252426	1600000	4	4
"Fe"	"II"	187.07	3.19725263	9.8249371	2400000	4	4
"Fe"	"II"	187.1	6.72907574	13.3556868	1.2e+07	10	12
"Fe"	"II"	187.119	6.72393597	13.3498919	4500000	12	10
"Fe"	"II"	187.264	6.72907574	13.3498919	1.42e+08	10	10
"Fe"	"II"	187.298	6.7302635	13.3498919	1.3e+07	8	10
"Fe"	"II"	187.497	1.04046986	7.6530572	2100000	6	8
"Fe"	"II"	187.621	2.64185518	9.2500722	9e+06	4	6
"Fe"	"II"	187.684	2.02954815	8.6355591	6e+07	8	6
"Fe"	"II"	187.747	2.52186911	9.1256755	8.2e+07	12	12
"Fe"	"II"	187.772	6.72907574	13.3320021	7e+06	10	8
"Fe"	"II"	187.779	6.72932284	13.3320021	9e+06	6	8
"Fe"	"II"	187.805	6.7302635	13.3320021	9e+07	8	8
"Fe"	"II"	187.839	2.02954815	8.6301144	3500000	8	8
"Fe"	"II"	188.005	2.64185518	9.2365863	3.1e+07	4	4
"Fe"	"II"	188.097	2.57958587	9.1710815	4.5e+07	10	12
"Fe"	"II"	188.12	7.11806748	13.708754	5e+07	6	6
"Fe"	"II"	188.138	7.12826481	13.7183314	3.5e+07	4	4
"Fe"	"II"	188.412	7.12826481	13.708754	7e+07	4	6
"Fe"	"II"	188.44	7.1388229	13.7183314	2.8e+07	2	4
"Fe"	"II"	188.473	7.11806748	13.6964229	1e+08	6	8
"Fe"	"II"	188.599	6.72932284	13.3032894	5e+07	6	6
"Fe"	"II"	188.626	6.7302635	13.3032894	8e+06	8	6
"Fe"	"II"	188.632	7.12826481	13.7010694	3800000	4	6
"Fe"	"II"	188.873	2.57958587	9.1439928	1.42e+08	10	10
"Fe"	"II"	188.988	7.12826481	13.6887084	1.7e+07	4	4
"Fe"	"II"	189.109	7.11806748	13.6743089	2.1e+07	6	6
"Fe"	"II"	189.292	7.1388229	13.6887084	9e+06	2	4
"Fe"	"II"	189.402	2.57958587	9.1256755	1e+07	10	12
"Fe"	"II"	189.403	7.12826481	13.6743089	2.6e+07	4	6
"Fe"	"II"	189.555	6.7302635	13.2710671	2100000	8	8
"Fe"	"II"	189.568	2.52186911	9.0622072	1.3e+07	12	10
"Fe"	"II"	189.601	6.72932284	13.2685325	2.8e+07	6	6
"Fe"	"II"	189.632	7.11806748	13.6562198	3.3e+07	6	8
"Fe"	"II"	189.854	2.54377802	9.0742936	4.1e+07	6	4
"Fe"	"II"	190.302	3.9441623	10.4592796	4500000	6	4
"Fe"	"II"	190.328	3.81430861	10.328532	5300000	8	8
"Fe"	"II"	190.479	2.54377802	9.052853	3.5e+07	6	8
"Fe"	"II"	190.574	6.0877427	12.5935681	2.6e+07	2	4
"Fe"	"II"	190.774	6.7030021	13.2020022	7e+06	2	4
"Fe"	"II"	191.067	2.57958587	9.0686191	1.7e+07	10	8
"Fe"	"II"	191.2	6.0877427	12.572292	1.2e+07	2	2
"Fe"	"II"	191.256	2.57958587	9.0622072	1600000	10	10
"Fe"	"II"	191.573	6.138076	12.6099986	2.1e+07	4	6
"Fe"	"II"	191.732	1.96448604	8.4310228	5e+06	10	10
"Fe"	"II"	191.81	2.54377802	9.0076893	8e+06	6	8
"Fe"	"II"	192.061	6.138076	12.5935681	6e+06	4	4
"Fe"	"II"	192.097	6.7030021	13.1572589	4.1e+07	2	2
"Fe"	"II"	192.14	7.11806748	13.5708617	2.9e+07	6	4
"Fe"	"II"	192.176	7.12826481	13.5798687	1.8e+07	4	2
"Fe"	"II"	192.445	7.12826481	13.5708617	2600000	4	4
"Fe"	"II"	192.598	2.52186911	8.9593142	5.2e+07	12	12
"Fe"	"II"	192.644	3.33923354	9.7751463	3100000	2	2
"Fe"	"II"	192.695	6.138076	12.572292	5.6e+07	4	2
