"Elem_name";"ion_state";"Wl";"Ei";"Ek";"Ak";"gi";"gk"
"Al-II";"II";458.974;15.0621276;17.762699;8410000;3;5
"Al-II";"II";466.306;10.598337;13.25646;58100000;5;3
"Al-II";"II";527.862;15.585203;17.93332;1110000;1;3
"Al-II";"II";528.021;15.5859083;17.933345;1490000;3;5
"Al-II";"II";528.374;15.5875046;17.933378;2e+06;5;7
"Al-II";"II";528.584;15.6057689;17.950709;3280000;3;5
"Al-II";"II";538.848;15.0475561;17.347743;1430000;1;3
"Al-II";"II";559.33;13.25646;15.4725;92600000;3;5
"Al-II";"II";561.329;15.4725;17.680649;3430000;5;7
"Al-II";"II";585.362;15.062034;17.17947;12800000;7;9
"Al-II";"II";586.153;15.062086;17.17663;11400000;5;7
"Al-II";"II";586.781;15.0621276;17.17446;10700000;3;5
"Al-II";"II";597.198;15.6057689;17.681296;5810000;3;5
"Al-II";"II";599.975;15.585203;17.651077;2070000;1;3
"Al-II";"II";600.176;15.5859083;17.651096;2790000;3;5
"Al-II";"II";600.188;15.5859083;17.651077;1550000;3;3
"Al-II";"II";600.641;15.5875046;17.651132;3710000;5;7
"Al-II";"II";606.112;15.6057689;17.65077;8380000;3;1
"Al-II";"II";606.847;15.5859083;17.628438;2660000;3;3
"Al-II";"II";607.32;15.5875046;17.628438;4430000;5;3
"Al-II";"II";618.163;15.301941;17.30709;24100000;5;7
"Al-II";"II";622.618;13.071347;15.0621276;62500000;1;3
"Al-II";"II";623.174;13.07308;15.062086;8.4e+07;3;5
"Al-II";"II";624.336;13.076729;15.062034;1.11e+08;5;7
"Al-II";"II";633.57;13.649399;15.6057689;15300000;5;3
"Al-II";"II";660.964;15.4725;17.347743;2200000;5;3
"Al-II";"I";669.602;3.1427212;4.993821;1e+06;2;4
"Al-II";"I";669.867;3.1427212;4.9930889;1e+06;2;2
"Al-II";"II";681.669;13.071347;14.8896243;1.2e+07;1;3
"Al-II";"II";682.348;13.07308;14.8896243;35900000;3;3
"Al-II";"II";683.714;13.076729;14.8896243;59400000;5;3
"Al-II";"I";690.64;4.0216502;5.816394;1150000;6;8
"Al-II";"II";691.793;15.4725;17.2642222;9900000;5;7
"Al-II";"II";691.996;13.25646;15.0475561;1e+08;3;1
"Al-II";"II";704.206;11.316596;13.076729;57800000;3;5
"Al-II";"II";705.66;11.316596;13.07308;57400000;3;3
"Al-II";"II";706.364;11.316596;13.071347;57300000;3;1
"Al-II";"I";708.397;4.0214836;5.7712093;1540000;4;6
"Al-II";"I";708.464;4.0216502;5.7712093;1650000;6;8
"Al-II";"I";736.157;4.0214836;5.7052289;2320000;4;6
"Al-II";"I";736.23;4.0216502;5.7052289;2490000;6;8
"Al-II";"II";744.942;15.6057689;17.269654;11600000;3;5
"Al-II";"II";747.141;13.649399;15.30839;55700000;5;7
"Al-II";"II";762.448;15.585203;17.21085;4590000;1;3
"Al-II";"II";762.785;15.5859083;17.21085;6200000;3;5
"Al-II";"II";763.533;15.5875046;17.210881;8250000;5;7
"Al-II";"II";781.231;15.585203;17.171798;1550000;1;3
"Al-II";"II";781.583;15.5859083;17.171798;4640000;3;3
"Al-II";"II";782.372;15.5875046;17.171798;7700000;5;3
"Al-II";"I";783.531;4.0214836;5.6034263;3710000;4;6
"Al-II";"I";783.613;4.0216502;5.6034263;3970000;6;8
"Al-II";"II";808.691;16.6035135;18.136247;2020000;5;7
"Al-II";"II";811.972;16.46794;17.994485;2910000;7;9
"Al-II";"II";812.203;16.467928;17.994066;2580000;5;7
"Al-II";"II";812.352;16.467947;17.993766;2440000;3;5
"Al-II";"II";835.432;15.062034;16.5457;42700000;7;9
"Al-II";"II";835.923;15.062034;16.544833;4750000;7;7
"Al-II";"II";835.949;15.062086;16.544833;37900000;5;7
"Al-II";"II";836.325;15.062086;16.544168;6640000;5;5
"Al-II";"II";836.347;15.0621276;16.544168;35800000;3;5
"Al-II";"II";864.07;11.821968;13.25646;3e+07;1;3
"Al-II";"II";867.121;16.544168;17.97363;5520000;5;7
"Al-II";"I";877.287;4.0214836;5.4343639;6470000;4;6
"Al-II";"I";877.39;4.0216502;5.4343644;6950000;6;8
"Al-II";"I";884.128;4.0872183;5.4891689;1340000;4;2
"Cl-II";"I";120.135;0.10939764;10.4297829;2.39e+08;2;4
"Cl-II";"I";133.573;0;9.2821597;1.74e+08;4;2
"Cl-II";"I";134.724;0;9.202832;4.19e+08;4;4
"Cl-II";"I";135.166;0.10939764;9.2821597;3.23e+08;2;2
"Cl-II";"I";136.345;0.10939764;9.202832;7.5e+07;2;4
"Cl-II";"I";137.953;0;8.987437;1.1e+07;4;4
"Cl-II";"I";138.996;0.10939764;9.0294019;1700000;2;2
"Cl-II";"I";139.653;0.10939764;8.987437;1500000;2;4
"Cl-II";"II";242.779;15.947218;21.052575;2.5e+07;3;5
"Cl-II";"II";243.407;15.960588;21.052739;7.2e+07;7;9
"Cl-II";"II";249.853;15.95225;20.913032;2.2e+07;5;5
"Cl-II";"II";250.274;15.960588;20.913032;3.1e+07;7;5
"Cl-II";"II";254.696;16.335677;21.20215;5.8e+07;3;5
"Cl-II";"II";254.988;16.337232;21.198125;7.6e+07;5;7
"Cl-II";"II";331.543;16.335677;20.074208;1.1e+08;3;5
"Cl-II";"II";332.91;16.337232;20.060418;1.5e+08;5;7
"Cl-II";"II";379.876;18.143296;21.406179;1.6e+08;5;7
"Cl-II";"II";380.518;18.160045;21.417426;1.8e+08;7;9
"Cl-II";"II";380.946;18.142826;21.396543;1.5e+08;3;5
"Cl-II";"II";384.537;15.947218;19.170557;9.4e+07;3;5
"Cl-II";"II";384.565;15.947218;19.170325;2e+08;3;3
"Cl-II";"II";384.58;15.947218;19.1702;2.7e+08;3;1
"Cl-II";"II";385.099;15.95225;19.170879;1.8e+08;5;7
"Cl-II";"II";385.137;15.95225;19.170557;1.6e+08;5;5
"Cl-II";"II";385.165;15.95225;19.170325;6.7e+07;5;3
"Cl-II";"II";386.083;15.960588;19.171015;2.7e+08;7;9
"Cl-II";"II";386.099;15.960588;19.170879;8.9e+07;7;7
"Cl-II";"II";386.137;15.960588;19.170557;1.8e+07;7;5
"Cl-II";"II";391.387;18.250504;21.417426;8.2e+07;9;9
"Cl-II";"II";391.663;18.241494;21.406179;7.4e+07;7;7
"Cl-II";"II";413.25;16.002264;19.001646;1.6e+08;5;5
"Cl-II";"I";437.99;8.987437;11.8173988;1400000;4;4
"Cl-II";"I";438.975;8.9217;11.745308;1400000;6;8
"Cl-II";"I";443.849;8.9217;11.7143043;1400000;6;6
"Cl-II";"I";452.619;9.202832;11.941331;5100000;4;4
"Cl-II";"I";460.098;9.2821597;11.9761416;4200000;2;2
"Cl-II";"I";466.121;9.2821597;11.941331;1200000;2;4
"Cl-II";"I";469.152;9.202832;11.8448209;1100000;4;2
"Cl-II";"II";476.865;17.085785;19.685043;7.7e+07;3;5
"Cl-II";"II";478.132;17.094863;19.687234;1e+08;5;7
"Cl-II";"II";479.455;13.375373;15.960588;1.04e+08;5;7
"Cl-II";"II";481.006;13.375373;15.95225;9.9e+07;5;5
"Cl-II";"II";481.947;13.375373;15.947218;1e+08;5;3
"Cl-II";"II";489.677;15.719258;18.250504;8.8e+07;7;9
"Cl-II";"II";490.478;15.714374;18.241494;8.1e+07;5;7
"Cl-II";"II";491.773;15.712108;18.232572;7.5e+07;3;5
"Cl-II";"II";499.548;15.678806;18.160045;1.3e+07;9;7
"Cl-II";"II";507.826;15.719258;18.160045;7.7e+07;7;7
"Cl-II";"II";521.794;13.961781;16.337232;7.7e+07;3;5
"Cl-II";"II";522.136;13.961781;16.335677;7.7e+07;3;3
"Cl-II";"II";539.212;16.002264;18.300981;1e+08;5;7
"Cl-II";"II";542.323;13.675065;15.960588;1.8e+07;9;7
"Cl-II";"II";542.351;13.675174;15.960588;3700000;7;7
"Cl-II";"II";544.337;13.675174;15.95225;1.5e+07;7;5
"Cl-II";"II";544.421;13.675527;15.95225;9500000;5;5
"Cl-II";"II";545.702;13.675844;15.947218;1.1e+07;3;3
"Cl-II";"II";609.469;16.002264;18.036001;5.3e+07;5;3
"Cl-II";"I";725.662;8.9217;10.6297965;1.5e+07;6;4
"Cl-II";"I";741.411;8.9217;10.5935112;4700000;6;4
"Cl-II";"I";754.707;8.987437;10.6297965;1.2e+07;4;4
"Cl-II";"I";771.758;8.987437;10.5935112;3e+06;4;4
"Cl-II";"I";774.497;9.0294019;10.6297965;6300000;2;4
"Cl-II";"I";776.916;10.2806325;11.8760437;6e+06;6;6
"Cl-II";"I";777.109;10.306918;11.9019327;2400000;4;2
"Cl-II";"I";782.136;10.2806325;11.8653962;9800000;6;8
"Cl-II";"I";783.075;10.306918;11.8897827;9700000;4;4
"Cl-II";"I";787.822;8.9217;10.4950268;1800000;6;6
"Cl-II";"I";789.931;10.306918;11.8760437;5100000;4;6
"Cl-II";"I";791.508;10.3359337;11.9019327;6100000;2;2
"Cl-II";"I";792.464;9.0294019;10.5935112;2100000;2;4
"Cl-II";"I";793.501;10.4310711;11.9931368;3900000;6;8
"Cl-II";"I";797.697;10.3359337;11.8897827;4100000;2;4
"Cl-II";"I";798.06;8.9217;10.4748433;1600000;6;4
"Cl-II";"I";799.785;8.987437;10.5372286;2100000;4;4
"Cl-II";"I";808.451;10.4295834;11.9627639;4200000;6;4
"Cl-II";"I";808.556;10.4297829;11.9627639;3.8e+07;4;4
"Cl-II";"I";808.667;10.4295834;11.9623537;4e+07;6;6
"Cl-II";"I";808.773;10.4297829;11.9623537;2800000;4;6
"Cl-II";"I";819.442;8.987437;10.5000528;5e+06;4;2
"Cl-II";"I";821.204;8.9217;10.4310711;7900000;6;6
"Cl-II";"I";833.331;8.987437;10.4748433;1.6e+07;4;4
"Cl-II";"II";836.071;14.854698;16.337232;1.1e+07;7;5
"Cl-II";"II";836.184;14.853347;16.335677;9600000;5;3
"Cl-II";"I";837.594;8.9217;10.4015349;2.8e+07;6;8
"Cl-II";"II";838.267;14.858677;16.337325;1.3e+07;3;1
"Cl-II";"II";839.202;14.858677;16.335677;3200000;3;3
"Cl-II";"I";842.825;9.0294019;10.5000528;2.4e+07;2;2
"Cl-II";"I";855.044;9.202832;10.6524665;1900000;4;2
"Cl-II";"I";857.524;9.0294019;10.4748433;1.2e+07;2;4
"Cl-II";"I";858.597;8.987437;10.4310711;1.9e+07;4;6
"Cl-II";"I";868.626;9.202832;10.6297965;3900000;4;4
"Cl-II";"I";894.806;8.9217;10.306918;1.2e+07;6;4
"Cl-II";"I";907.317;9.202832;10.5689499;1.9e+07;4;2
"Cl-II";"I";912.115;8.9217;10.2806325;1.7e+07;6;6
"Cl-II";"I";919.173;8.987437;10.3359337;2.1e+07;4;2
"Cl-II";"I";928.886;9.202832;10.5372286;4400000;4;4
"Cl-II";"I";939.386;8.987437;10.306918;3100000;4;4
"Cl-II";"I";948.696;9.0294019;10.3359337;3900000;2;2
"Cl-II";"I";958.48;8.987437;10.2806325;6600000;4;6
"Cl-II";"I";959.222;9.202832;10.4950268;2.4e+07;4;6
"Cl-II";"I";963.251;9.2821597;10.5689499;8300000;2;2
"Cl-II";"I";970.244;9.0294019;10.306918;9100000;2;4
"Cl-II";"I";987.597;9.2821597;10.5372286;1.9e+07;2;4
"Sc-II";"II";188.06;0.315038;6.907824;5e+08;5;3
"Sc-II";"II";206.426;3.49154;9.49586;2.2e+08;7;5
"Sc-II";"II";206.804;3.474197;9.46753;2e+08;5;3
"Sc-II";"I";211.285;0;5.8662536;3200000;4;6
"Sc-II";"I";211.665;0;5.8557128;2e+07;4;4
"Sc-II";"I";212.039;0.0208711;5.8662536;2e+07;6;6
"Sc-II";"II";223.291;1.356952;6.907824;7.8e+07;5;3
"Sc-II";"I";226.229;0;5.478773;5800000;4;4
"Sc-II";"I";226.659;0;5.468376;4.8e+07;4;2
"Sc-II";"I";227.094;0.0208711;5.478773;4.6e+07;6;4
"Sc-II";"II";227.311;1.455123;6.907824;7.7e+08;1;3
"Sc-II";"I";228.083;0;5.434242;2.8e+07;4;6
"Sc-II";"I";228.963;0.0208711;5.434242;4100000;6;6
"Sc-II";"I";231.129;0;5.3626336;4100000;4;6
"Sc-II";"I";231.569;0;5.352452;2.5e+07;4;4
"Sc-II";"I";232.032;0.0208711;5.3626336;2.4e+07;6;6
"Sc-II";"I";232.475;0.0208711;5.352452;4100000;6;4
"Sc-II";"I";232.819;0;5.32373;4600000;4;6
"Sc-II";"I";233.467;0;5.308936;1.7e+07;4;2
"Sc-II";"I";233.517;0.0208711;5.328692;3600000;6;8
"Sc-II";"I";233.681;0;5.3040932;3700000;4;4
"Sc-II";"I";234.603;0.0208711;5.3040932;1.3e+07;6;4
"Sc-II";"I";242.866;0;5.1035003;2070000;4;6
"Sc-II";"I";242.919;0;5.102373;28200000;4;4
"Sc-II";"I";243.863;0.0208711;5.1035003;2.1e+07;6;6
"Sc-II";"I";243.917;0.0208711;5.102373;2170000;6;4
"Sc-II";"I";246.267;0;5.0330168;2080000;4;4
"Sc-II";"I";246.84;0;5.021323;4880000;4;2
"Sc-II";"I";247.293;0.0208711;5.0330168;2920000;6;4
"Sc-II";"II";254.082;0;4.878223;2600000;3;5
"Sc-II";"II";254.52;0.008396;4.878223;4e+07;5;5
"Sc-II";"II";255.235;0.022039;4.878223;2.21e+08;7;5
"Sc-II";"II";255.579;0;4.849647;6.9e+07;3;3
"Sc-II";"II";256.023;0.008396;4.849647;2.01e+08;5;3
"Sc-II";"II";256.319;0;4.835657;2.7e+08;3;1
"Sc-II";"II";261.119;3.233674;7.980451;2.2e+08;5;5
"Sc-II";"II";266.77;4.849647;9.49586;1.5e+08;3;5
"Sc-II";"I";269.277;0;4.6029653;16100000;4;2
"Sc-II";"I";269.902;0;4.59232;2400000;4;6
"Sc-II";"I";270.674;0;4.5792199;3.1e+07;4;4
"Sc-II";"I";270.793;0.0208711;4.5980805;14900000;6;4
"Sc-II";"I";271.134;0.0208711;4.59232;3.2e+07;6;6
"Sc-II";"I";271.705;0;4.5618306;3580000;4;4
"Sc-II";"I";272.459;0.0208711;4.5700835;1570000;6;6
"Sc-II";"I";272.648;0;4.546056;1210000;4;6
"Sc-II";"II";273.557;3.49154;8.022508;8.1e+07;7;5
"Sc-II";"II";274.636;3.82066;8.333791;3.9e+08;3;1
"Sc-II";"II";278.231;3.402586;7.857453;1.3e+08;5;5
"Sc-II";"II";278.915;3.422268;7.866197;1.3e+08;7;7
"Sc-II";"II";280.131;3.451887;7.876535;1.3e+08;9;9
"Sc-II";"II";281.949;3.461364;7.857453;2.3e+08;3;5
"Sc-II";"II";282.212;3.474197;7.866197;2.5e+08;5;7
"Sc-II";"II";282.664;3.49154;7.876535;2.8e+08;7;9
"Sc-II";"II";287.085;3.697696;8.015169;1.1e+08;5;3
"Sc-II";"II";291.298;3.233674;7.488696;1.1e+08;5;3
"Sc-II";"I";296.587;0;4.1791396;7500000;4;6
"Sc-II";"I";297.401;0;4.1677126;5.5e+07;4;4
"Sc-II";"II";297.968;3.82066;7.980451;1.2e+08;3;5
"Sc-II";"I";298.076;0.0208711;4.1791396;5.4e+07;6;6
"Sc-II";"II";298.892;3.233674;7.380583;2.9e+08;5;7
"Sc-II";"I";298.897;0.0208711;4.1677126;6900000;6;4
"Sc-II";"I";301.537;0;4.1105447;7.8e+07;4;6
"Sc-II";"I";301.936;0.0208711;4.125992;8.7e+07;6;8
"Sc-II";"I";303.076;0.0208711;4.1105447;1e+07;6;6
"Sc-II";"II";303.992;4.010886;8.088238;3.5e+08;7;9
"Sc-II";"II";304.572;3.402586;7.472176;3.68e+08;5;7
"Sc-II";"II";305.292;3.422268;7.482255;3.92e+08;7;9
"Sc-II";"II";306.054;3.422268;7.472176;3e+07;7;7
"Sc-II";"II";306.512;3.451887;7.495728;4e+08;9;11
"Sc-II";"II";307.536;3.451887;7.482255;2.5e+07;9;9
"Sc-II";"II";310.752;3.233674;7.222339;7.9e+07;5;5
"Sc-II";"II";312.827;3.461364;7.423564;1.9e+08;3;3
"Sc-II";"II";313.307;3.474197;7.430306;1.8e+08;5;5
"Sc-II";"II";313.972;3.49154;7.439289;2.1e+08;7;7
"Sc-II";"II";319.098;3.687558;7.571892;1.1e+08;3;3
"Sc-II";"II";319.933;3.697696;7.571892;1.9e+08;5;3
"Sc-II";"II";324.416;0;3.82066;2200000;3;3
"Sc-II";"II";325.132;0.008396;3.82066;2300000;5;3
"Sc-II";"I";325.568;0;3.8071451;3.2e+07;4;4
"Sc-II";"I";326.99;0;3.7905891;3.13e+08;4;2
"Sc-II";"I";327.363;0.0208711;3.8071451;2.81e+08;6;4
"Sc-II";"II";331.17;3.687558;7.430306;9.2e+07;3;5
"Sc-II";"II";331.272;3.697696;7.439289;1.2e+08;5;7
"Sc-II";"II";331.702;3.686828;7.423564;6.5e+07;1;3
"Sc-II";"II";332.04;3.402586;7.135524;1.2e+08;5;3
"Sc-II";"II";333.104;3.422268;7.143275;1e+08;7;5
"Sc-II";"II";334.323;3.451887;7.159334;1.1e+08;9;7
"Sc-II";"II";335.207;0;3.697696;1600000;3;5
"Sc-II";"II";335.372;0.315038;4.010886;1.51e+08;5;7
"Sc-II";"II";335.923;3.21803;6.907824;7800000;1;3
"Sc-II";"II";335.967;0.008396;3.697696;21600000;5;5
"Sc-II";"II";336.126;0;3.687558;3.4e+07;3;3
"Sc-II";"II";336.193;0;3.686828;1.17e+08;3;1
"Sc-II";"II";336.894;0.008396;3.687558;8.3e+07;5;3
"Sc-II";"II";337.215;0.022039;3.697696;9.9e+07;7;5
"Sc-II";"II";337.352;3.461364;7.135524;6.5e+07;3;3
"Sc-II";"II";337.82;3.474197;7.143275;5.5e+07;5;5
"Sc-II";"II";337.916;3.82066;7.488696;2.5e+08;3;3
"Sc-II";"II";337.938;3.49154;7.159334;7.3e+07;7;7
"Sc-II";"II";353.571;0.315038;3.82066;6.1e+07;5;3
"Sc-II";"II";355.853;0.008396;3.49154;3e+07;5;7
"Sc-II";"II";356.77;0;3.474197;3.5e+07;3;5
"Sc-II";"II";357.253;0.022039;3.49154;1.38e+08;7;7
"Sc-II";"II";357.634;0.008396;3.474197;1.06e+08;5;5
"Sc-II";"II";358.066;3.697696;7.159334;4.6e+07;5;7
"Sc-II";"II";358.093;0;3.461364;1.23e+08;3;3
"Sc-II";"II";358.678;3.687558;7.143275;3.4e+07;3;5
"Sc-II";"II";358.963;0.008396;3.461364;4.6e+07;5;3
"Sc-II";"II";359.047;0.022039;3.474197;2.9e+07;7;5
"Sc-II";"II";361.383;0.022039;3.451887;1.48e+08;7;9
"Sc-II";"II";363.074;0.008396;3.422268;1.2e+08;5;7
"Sc-II";"II";364.278;0;3.402586;1.13e+08;3;5
"Sc-II";"II";364.375;3.82066;7.222339;4.7e+07;3;5
"Sc-II";"II";364.531;0.022039;3.422268;27400000;7;7
"Sc-II";"II";365.18;0.008396;3.402586;3e+07;5;5
"Sc-II";"II";366.653;0.022039;3.402586;1600000;7;5
"Sc-II";"II";367.833;4.010886;7.380583;1e+08;7;7
"Sc-II";"II";384.305;0.008396;3.233674;1690000;5;5
"Sc-II";"II";385.959;4.010886;7.222339;1.1e+08;7;5
"Sc-II";"I";390.748;0;3.1720895;1.66e+08;4;6
"Sc-II";"I";391.181;0.0208711;3.1894511;1.79e+08;6;8
"Sc-II";"I";393.337;0.0208711;3.1720895;16200000;6;6
"Sc-II";"I";399.66;0;3.1013643;16500000;4;6
"Sc-II";"II";401.448;0.315038;3.402586;1800000;5;5
"Sc-II";"I";401.776;1.9431497;5.0281742;1100000;4;6
"Sc-II";"I";402.039;0;3.0830124;1.63e+08;4;4
"Sc-II";"I";402.322;1.9431497;5.0239961;3e+07;4;4
"Sc-II";"I";402.368;0.0208711;3.1013643;1.65e+08;6;6
"Sc-II";"I";403.138;1.9535607;5.0281742;2.9e+07;6;6
"Sc-II";"I";403.686;1.9535607;5.0239961;7900000;6;4
"Sc-II";"I";404.38;1.9690809;5.0342461;31100000;8;8
"Sc-II";"I";404.78;0.0208711;3.0830124;15400000;6;4
"Sc-II";"I";405.183;1.9690809;5.0281742;7700000;8;6
"Sc-II";"I";405.454;0;3.0570427;44600000;4;2
"Sc-II";"I";406.7;1.9865643;5.0342461;19100000;6;8
"Sc-II";"I";406.763;1.9870393;5.0342461;4100000;10;8
"Sc-II";"I";407.496;1.9864474;5.0281742;3.7e+07;4;6
"Sc-II";"I";407.856;1.9849552;5.0239961;4.3e+07;2;4
"Sc-II";"I";408.057;1.9864474;5.0239961;6600000;4;4
"Sc-II";"I";408.239;0.0208711;3.0570618;27300000;6;4
"Sc-II";"I";408.666;2.0012291;5.0342461;3.7e+07;6;8
"Sc-II";"I";408.747;1.9957592;5.0281742;11200000;4;6
"Sc-II";"I";409.312;1.9957592;5.0239961;12300000;4;4
"Sc-II";"I";409.486;2.0012291;5.0281742;14400000;6;6
"Sc-II";"I";409.836;2.0098848;5.0342461;8700000;8;8
"Sc-II";"I";413.298;1.9431497;4.942177;1.19e+08;4;6
"Sc-II";"I";414.027;1.9535607;4.947304;1.17e+08;6;8
"Sc-II";"I";414.738;1.9535607;4.942177;17400000;6;6
"Sc-II";"I";416.185;1.9690809;4.947304;17700000;8;8
"Sc-II";"I";417.153;1.9535607;4.92487;13600000;6;4
"Sc-II";"I";418.642;1.9865643;4.947304;8400000;6;8
"Sc-II";"I";418.76;1.9690809;4.9289897;12800000;8;6
"Sc-II";"I";419.353;1.9864474;4.942177;6100000;4;6
"Sc-II";"I";420.452;1.9865643;4.934566;3500000;6;8
"Sc-II";"I";420.52;1.9870393;4.934566;11200000;10;8
"Sc-II";"I";421.232;1.9864474;4.9289897;15800000;4;6
"Sc-II";"I";421.248;1.9865643;4.9289897;8600000;6;6
"Sc-II";"I";421.608;1.9849552;4.92487;23600000;2;4
"Sc-II";"I";421.822;1.9864474;4.92487;22600000;4;4
"Sc-II";"I";422.554;2.0012291;4.934566;9500000;6;8
"Sc-II";"I";422.569;1.9957592;4.9289897;7600000;4;6
"Sc-II";"I";423.164;1.9957592;4.92487;13100000;4;4
"Sc-II";"I";423.359;2.0012291;4.9289897;4e+07;6;6
"Sc-II";"I";423.805;2.0098848;4.934566;7.1e+07;8;8
"Sc-II";"I";423.955;2.0012291;4.92487;22700000;6;4
"Sc-II";"I";424.614;2.0098848;4.9289897;11500000;8;6
"Sc-II";"II";424.682;0.315038;3.233674;1.29e+08;5;5
"Sc-II";"II";429.476;0.605486;3.49154;2100000;7;7
"Sc-II";"II";430.571;0.59548;3.474197;3600000;5;5
"Sc-II";"II";431.408;0.618407;3.49154;4.1e+07;9;7
"Sc-II";"II";432.074;0.605486;3.474197;4e+07;7;5
"Sc-II";"II";432.5;0.59548;3.461364;4.3e+07;5;3
"Sc-II";"II";435.46;0.605486;3.451887;1030000;7;9
"Sc-II";"II";437.446;0.618407;3.451887;14800000;9;9
"Sc-II";"II";438.481;0.59548;3.422268;1230000;5;7
"Sc-II";"II";440.039;0.605486;3.422268;14300000;7;7
"Sc-II";"II";441.554;0.59548;3.402586;14700000;5;5
"Sc-II";"I";451.137;1.8505957;4.5980805;1100000;6;4
"Sc-II";"I";454.255;1.8505957;4.5792199;12800000;6;4
"Sc-II";"I";454.47;1.8649582;4.59232;13300000;8;6
"Sc-II";"II";467.041;1.356952;4.010886;11600000;5;7
"Sc-II";"I";470.694;2.2956499;4.9289897;28100000;4;6
"Sc-II";"I";470.931;2.3025584;4.934566;4e+07;6;8
"Sc-II";"I";471.172;2.2942108;4.92487;18100000;2;4
"Sc-II";"I";471.43;2.2956499;4.92487;21400000;4;4
"Sc-II";"I";471.931;2.3025584;4.9289897;10400000;6;6
"Sc-II";"I";472.081;1.4282931;4.0538875;1190000;4;6
"Sc-II";"I";472.877;1.4394858;4.0606653;11600000;8;8
"Sc-II";"I";472.921;1.4282931;4.0492353;2.2e+07;4;4
"Sc-II";"I";472.921;1.4329667;4.0538875;19300000;6;6
"Sc-II";"I";473.411;1.4282931;4.046523;1.1e+08;4;2
"Sc-II";"I";473.765;1.4329667;4.0492353;8.8e+07;6;4
"Sc-II";"I";474.102;1.4394858;4.0538875;9.1e+07;8;6
"Sc-II";"I";474.382;1.4478022;4.0606653;9.8e+07;10;8
"Sc-II";"I";475.317;0;2.6077264;1080000;4;6
"Sc-II";"I";497.366;2.1108467;4.6029653;8.4e+07;4;2
"Sc-II";"I";498.036;2.1093125;4.5980805;5.6e+07;6;4
"Sc-II";"I";498.343;2.1108467;4.5980805;25800000;4;4
"Sc-II";"I";499.19;2.1093125;4.59232;3.8e+07;6;6
"Sc-II";"I";499.5;2.1108467;4.59232;5900000;4;6
"Sc-II";"I";501.841;2.1093125;4.5792199;20900000;6;4
"Sc-II";"I";502.152;2.1108467;4.5792199;2.3e+07;4;4
"Sc-II";"II";503.101;1.356952;3.82066;3.5e+07;5;3
"Sc-II";"I";505.308;2.1393568;4.59232;1400000;4;6
"Sc-II";"I";505.449;2.1458031;4.5980805;1200000;6;4
"Sc-II";"I";506.431;1.4394858;3.8870024;7300000;8;10
"Sc-II";"I";506.638;2.1458031;4.59232;3600000;6;6
"Sc-II";"I";507.017;1.4329667;3.8776554;11600000;6;8
"Sc-II";"I";507.271;2.135755;4.5792199;2e+06;2;4
"Sc-II";"I";507.582;1.4282931;3.8702635;11500000;4;6
"Sc-II";"I";508.022;2.1393568;4.5792199;4100000;4;4
"Sc-II";"I";508.156;1.4478022;3.8870024;7.6e+07;10;10
"Sc-II";"I";508.372;1.4394858;3.8776554;6.2e+07;8;8
"Sc-II";"I";508.555;1.4329667;3.8702635;5.7e+07;6;6
"Sc-II";"I";508.69;1.4282931;3.864912;6.6e+07;4;4
"Sc-II";"I";509.365;2.1458031;4.5792199;1700000;6;4
"Sc-II";"I";509.672;1.4329667;3.864912;16900000;6;4
"Sc-II";"I";509.919;1.4394858;3.8702635;1.5e+07;8;6
"Sc-II";"I";510.112;1.4478022;3.8776554;8800000;10;8
"Sc-II";"II";523.981;1.455123;3.82066;13900000;1;3
"Sc-II";"I";532.307;1.8505957;4.1791396;1e+06;6;6
"Sc-II";"I";533.179;1.9431497;4.2678869;11100000;4;4
"Sc-II";"I";533.943;1.9535607;4.2749739;10600000;6;6
"Sc-II";"I";534.107;1.9431497;4.263848;3.8e+07;4;2
"Sc-II";"I";534.934;1.8505957;4.1677126;5.9e+07;6;4
"Sc-II";"I";535.028;1.9690809;4.2857841;6800000;8;8
"Sc-II";"I";535.579;1.9535607;4.2678869;3e+07;6;4
"Sc-II";"I";535.61;1.8649582;4.1791396;5.7e+07;8;6
"Sc-II";"I";537.537;1.9690809;4.2749739;3.4e+07;8;6
"Sc-II";"I";539.206;1.9870393;4.2857841;4.2e+07;10;8
"Sc-II";"I";541.616;1.9864474;4.2749739;4400000;4;6
"Sc-II";"I";541.641;1.9865643;4.2749739;2e+06;6;6
"Sc-II";"I";542.555;2.0012291;4.2857841;4500000;6;8
"Sc-II";"I";542.942;1.9849552;4.2678869;9e+06;2;4
"Sc-II";"I";543.298;1.9864474;4.2678869;5400000;4;4
"Sc-II";"I";543.325;1.9865643;4.2678869;9700000;6;4
"Sc-II";"I";543.828;1.9957592;4.2749739;3400000;4;6
"Sc-II";"I";543.904;1.9849552;4.263848;17400000;2;2
"Sc-II";"I";544.262;1.9864474;4.263848;21500000;4;2
"Sc-II";"I";544.62;2.0098848;4.2857841;2.8e+07;8;8
"Sc-II";"I";544.74;1.8505957;4.125992;1140000;6;8
"Sc-II";"I";545.137;2.0012291;4.2749739;1.5e+07;6;6
"Sc-II";"I";545.524;1.9957592;4.2678869;6600000;4;4
"Sc-II";"I";546.495;1.9957592;4.263848;3200000;4;2
"Sc-II";"I";546.84;2.0012291;4.2678869;9700000;6;4
